x,y,pm25,tile_id,max_x,min_x,max_y,min_y,min_lon,min_lat,max_lon,max_lat
531780.0,181960.0,12.8417,14340,531790.0,531770.0,181970.0,181950.0,-0.10213856364522683,51.521105001933826,-0.10184299230887711,51.52128006991076
531800.0,181960.0,12.9056,14341,531810.0,531790.0,181970.0,181950.0,-0.10185046568955357,51.52110034004348,-0.10155489329788076,51.52127540728339
531820.0,181960.0,12.9559,14342,531830.0,531810.0,181970.0,181950.0,-0.1015623678113509,51.52109567744593,-0.10126679436436688,51.52127074394885
531840.0,181960.0,12.8222,14343,531850.0,531830.0,181970.0,181950.0,-0.10127427001063113,51.52109101414124,-0.1009786955083498,51.52126607990712
531860.0,181960.0,12.7879,14344,531870.0,531850.0,181970.0,181950.0,-0.10098617228740663,51.52108635012937,-0.10069059672983866,51.521261415158236
531880.0,181960.0,12.7747,14345,531890.0,531870.0,181970.0,181950.0,-0.10069807464168722,51.521081685410344,-0.100402498028847,51.521256749702175
531900.0,181960.0,12.7635,14346,531910.0,531890.0,181970.0,181950.0,-0.10040997707348612,51.521077019984126,-0.10011439940538593,51.52125208353895
531920.0,181960.0,12.7584,14347,531930.0,531910.0,181970.0,181950.0,-0.100121879582814,51.52107235385076,-0.09982630085946696,51.52124741666854
531940.0,181960.0,12.7636,14348,531950.0,531930.0,181970.0,181950.0,-0.09983378216968361,51.521067687010216,-0.09953820239110286,51.52124274909096
531960.0,181960.0,12.7972,14349,531970.0,531950.0,181970.0,181950.0,-0.0995456848341065,51.52106301946252,-0.09925010400030354,51.521238080806214
531980.0,181960.0,12.8393,14350,531990.0,531970.0,181970.0,181950.0,-0.09925758757609374,51.521058351207614,-0.09896200568708169,51.521233411814286
532000.0,181960.0,12.774,14351,532010.0,531990.0,181970.0,181950.0,-0.09896949039565726,51.52105368224559,-0.09867390745145004,51.5212287421152
532020.0,181960.0,12.7367,14352,532030.0,532010.0,181970.0,181950.0,-0.09868139329280945,51.52104901257638,-0.09838580929341856,51.52122407170894
532040.0,181960.0,12.7274,14353,532050.0,532030.0,181970.0,181950.0,-0.09839329626756133,51.5210443422,-0.09809771121299991,51.5212194005955
532060.0,181960.0,12.7242,14354,532070.0,532050.0,181970.0,181950.0,-0.09810519931992415,51.52103967111646,-0.09780961321020608,51.5212147287749
532080.0,181960.0,12.7214,14355,532090.0,532070.0,181970.0,181950.0,-0.09781710244991133,51.52103499932577,-0.09752151528504815,51.521210056247135
532100.0,181960.0,15.0276,14356,532110.0,532090.0,181970.0,181950.0,-0.09752900565753322,51.52103032682788,-0.09723341743753808,51.5212053830122
532120.0,181960.0,12.7211,14357,532130.0,532110.0,181970.0,181950.0,-0.09724090894280218,51.521025653622864,-0.09694531966768774,51.52120070907009
532140.0,181960.0,12.7266,14358,532150.0,532130.0,181970.0,181950.0,-0.09695281230572969,51.521020979710656,-0.09665722197550791,51.521196034420825
532160.0,181960.0,12.7626,14359,532170.0,532150.0,181970.0,181950.0,-0.09666471574632612,51.52101630509131,-0.0963691243610125,51.52119135906439
532180.0,181960.0,12.7249,14360,532190.0,532170.0,181970.0,181950.0,-0.09637661926460618,51.52101162976479,-0.09608102682421066,51.521186683000785
532200.0,181960.0,12.7344,14361,532210.0,532190.0,181970.0,181950.0,-0.09608852286057937,51.52100695373111,-0.09579292936511581,51.52118200623001
532220.0,181960.0,12.8582,14362,532230.0,532210.0,181970.0,181950.0,-0.09580042653425765,51.52100227699027,-0.0955048319837388,51.52117732875208
532240.0,181960.0,12.8619,14363,532250.0,532230.0,181970.0,181950.0,-0.0955123302856533,51.52099759954224,-0.09521673468009229,51.52117265056698
532260.0,181960.0,12.7504,14364,532270.0,532250.0,181970.0,181950.0,-0.09522423411477789,51.52099292138708,-0.09492863745418781,51.52116797167471
532280.0,181960.0,12.7342,14365,532290.0,532270.0,181970.0,181950.0,-0.0949361380216429,51.52098824252476,-0.09464054030603489,51.521163292075265
532300.0,181960.0,12.7401,14366,532310.0,532290.0,181970.0,181950.0,-0.09464804200626029,51.52098356295527,-0.09435244323564826,51.521158611768676
532320.0,181960.0,12.8264,14367,532330.0,532310.0,181970.0,181950.0,-0.09435994606864197,51.520978882678634,-0.09406434624303825,51.52115393075493
532340.0,181960.0,12.7977,14368,532350.0,532330.0,181970.0,181950.0,-0.09407185020879907,51.520974201694834,-0.09377624932821717,51.521149249033996
532360.0,181960.0,12.7789,14369,532370.0,532350.0,181970.0,181950.0,-0.09378375442674354,51.52096952000386,-0.09348815249119576,51.52114456660592
532380.0,181960.0,12.8146,14370,532390.0,532370.0,181970.0,181950.0,-0.09349565872248726,51.52096483760575,-0.09320005573198673,51.52113988347068
532400.0,181960.0,12.8916,14371,532410.0,532390.0,181970.0,181950.0,-0.09320756309604178,51.520960154500486,-0.0929119590506012,51.521135199628276
532420.0,181960.0,13.2416,14372,532430.0,532410.0,181970.0,181950.0,-0.09291946754741941,51.520955470688044,-0.0926238624470515,51.5211305150787
532440.0,181960.0,13.7094,14373,532450.0,532430.0,181970.0,181950.0,-0.0926313720766309,51.520950786168456,-0.09233576592134837,51.521125829821976
532460.0,181960.0,13.4558,14374,532470.0,532450.0,181970.0,181950.0,-0.09234327668368893,51.52094610094171,-0.09204766947350373,51.521121143858096
532480.0,181960.0,13.3834,14375,532490.0,532470.0,181970.0,181950.0,-0.09205518136860426,51.52094141500781,-0.09175957310353067,51.52111645718705
532500.0,181960.0,13.3521,14376,532510.0,532490.0,181970.0,181950.0,-0.0917670861313896,51.52093672836673,-0.09147147681144037,51.52111176980882
532520.0,181960.0,12.9001,14377,532530.0,532510.0,181970.0,181950.0,-0.0914789909720561,51.52093204101853,-0.09118338059724312,51.521107081723464
532540.0,181960.0,12.9387,14378,532550.0,532530.0,181970.0,181950.0,-0.09119089589061527,51.52092735296317,-0.09089528446095169,51.521102392930935
532560.0,181960.0,12.8266,14379,532570.0,532550.0,181970.0,181950.0,-0.0909028008870794,51.52092266420065,-0.09060718840257753,51.52109770343125
532580.0,181960.0,12.8108,14380,532590.0,532570.0,181970.0,181950.0,-0.09061470596145967,51.52091797473097,-0.090319092422133,51.52109301322442
532600.0,181960.0,12.7925,14381,532610.0,532590.0,181970.0,181950.0,-0.09032661111376837,51.52091328455414,-0.09003099651962923,51.52108832231041
532620.0,181960.0,12.8648,14382,532630.0,532610.0,181970.0,181950.0,-0.09003851634401702,51.52090859367015,-0.08974290069507816,51.521083630689255
532640.0,181960.0,12.7538,14383,532650.0,532630.0,181970.0,181950.0,-0.08975042165221642,51.52090390207904,-0.08945480494849169,51.52107893836095
532660.0,181960.0,12.7367,14384,532670.0,532650.0,181970.0,181950.0,-0.08946232703837997,51.520899209780744,-0.08916670927988096,51.52107424532547
532680.0,181960.0,12.7308,14385,532690.0,532670.0,181970.0,181950.0,-0.08917423250251809,51.52089451677531,-0.08887861368925826,51.52106955158287
532700.0,181960.0,12.7368,14386,532710.0,532690.0,181970.0,181950.0,-0.0888861380446435,51.520889823062724,-0.08859051817663435,51.5210648571331
532720.0,181960.0,12.7425,14387,532730.0,532710.0,181970.0,181950.0,-0.08859804366476644,51.52088512864299,-0.08830242274202275,51.521060161976145
532740.0,181960.0,12.7316,14388,532750.0,532730.0,181970.0,181950.0,-0.08830994936290093,51.5208804335161,-0.08801432738543337,51.52105546611207
532760.0,181960.0,12.7302,14389,532770.0,532750.0,181970.0,181950.0,-0.08802185513905607,51.52087573768207,-0.08772623210687934,51.52105076954083
532780.0,181960.0,12.7311,14390,532790.0,532770.0,181970.0,181950.0,-0.08773376099324574,51.520871041140886,-0.08743813690637185,51.52104607226244
532800.0,181960.0,18.889,14391,532810.0,532790.0,181970.0,181950.0,-0.0874456669254807,51.52086634389255,-0.0871500417839219,51.5210413742769
532820.0,181960.0,12.7444,14392,532830.0,532810.0,181970.0,181950.0,-0.08715757293577209,51.520861645937075,-0.0868619467395419,51.521036675584206
532840.0,181960.0,12.7519,14393,532850.0,532830.0,181970.0,181950.0,-0.0868694790241334,51.52085694727443,-0.08657385177324416,51.52103197618434
532860.0,181960.0,12.7585,14394,532870.0,532850.0,181970.0,181950.0,-0.08658138519057339,51.52085224790466,-0.08628575688503899,51.52102727607734
532880.0,181960.0,12.7673,14395,532890.0,532870.0,181970.0,181950.0,-0.08629329143510676,51.520847547827735,-0.08599766207493831,51.52102257526321
532900.0,181960.0,12.7927,14396,532910.0,532890.0,181970.0,181950.0,-0.08600519775774423,51.52084284704367,-0.08570956734295608,51.52101787374191
532920.0,181960.0,12.8108,14397,532930.0,532910.0,181970.0,181950.0,-0.08571710415849776,51.52083814555245,-0.08542147268910177,51.52101317151344
532940.0,181960.0,12.8099,14398,532950.0,532930.0,181970.0,181950.0,-0.08542901063737804,51.52083344335409,-0.08513337811338657,51.521008468577854
529220.0,181940.0,13.5116,14399,529230.0,529210.0,181950.0,181930.0,-0.13902306454265556,51.521516151658695,-0.13872762960212762,51.52169131397441
529240.0,181940.0,13.5645,14400,529250.0,529230.0,181950.0,181930.0,-0.13873495790041193,51.52151158031903,-0.1384395219029363,51.521686741898264
529260.0,181940.0,13.532,14401,529270.0,529250.0,181950.0,181930.0,-0.13844685133413778,51.521507008272145,-0.13815141427972585,51.5216821691149
529280.0,181940.0,13.6496,14402,529290.0,529270.0,181950.0,181930.0,-0.13815874484384413,51.52150243551804,-0.13786330673250993,51.52167759562431
529300.0,181940.0,13.6243,14403,529310.0,529290.0,181950.0,181930.0,-0.13787063842954342,51.521497862056734,-0.13757519926129874,51.52167302142649
529320.0,181940.0,13.9344,14404,529330.0,529310.0,181950.0,181930.0,-0.13758253209124663,51.52149328788818,-0.13728709186610505,51.52166844652146
529340.0,181940.0,13.6877,14405,529350.0,529330.0,181950.0,181930.0,-0.13729442582896662,51.5214887130124,-0.13699898454694084,51.52166387090918
529360.0,181940.0,13.6225,14406,529370.0,529350.0,181950.0,181930.0,-0.13700631964271362,51.521484137429425,-0.13671087730381679,51.52165929458969
529380.0,181940.0,13.6411,14407,529390.0,529370.0,181950.0,181930.0,-0.1367182135325012,51.521479561139216,-0.13642277013674486,51.521654717562974
529400.0,181940.0,13.6383,14408,529410.0,529390.0,181950.0,181930.0,-0.1364301074983393,51.52147498414179,-0.13613466304573688,51.521650139829035
529420.0,181940.0,13.6537,14409,529430.0,529410.0,181950.0,181930.0,-0.13614200154024023,51.52147040643715,-0.13584655603080484,51.52164556138787
529440.0,181940.0,13.6351,14410,529450.0,529430.0,181950.0,181930.0,-0.13585389565821668,51.52146582802528,-0.1355584490919603,51.521640982239504
529460.0,181940.0,16.7226,14411,529470.0,529450.0,181950.0,181930.0,-0.13556578985227902,51.521461248906206,-0.13527034222921516,51.52163640238389
529480.0,181940.0,13.6611,14412,529490.0,529470.0,181950.0,181930.0,-0.13527768412243954,51.52145666907991,-0.13498223544258048,51.52163182182105
529500.0,181940.0,13.6826,14413,529510.0,529490.0,181950.0,181930.0,-0.13498957846871015,51.52145208854639,-0.1346941287320687,51.52162724055101
529520.0,181940.0,13.6752,14414,529530.0,529510.0,181950.0,181930.0,-0.13470147289110246,51.52144750730567,-0.134406022097692,51.52162265857376
529540.0,181940.0,13.6713,14415,529550.0,529530.0,181950.0,181930.0,-0.13441336738962795,51.521442925357725,-0.1341179155394605,51.52161807588927
529560.0,181940.0,13.6679,14416,529570.0,529550.0,181950.0,181930.0,-0.13412526196429886,51.52143834270257,-0.13382980905738673,51.521613492497565
529580.0,181940.0,13.6642,14417,529590.0,529570.0,181950.0,181930.0,-0.13383715661512519,51.521433759340184,-0.1335417026514831,51.521608908398626
529600.0,181940.0,13.666,14418,529610.0,529590.0,181950.0,181930.0,-0.13354905134212133,51.5214291752706,-0.1332535963217603,51.52160432359248
529620.0,181940.0,13.7571,14419,529630.0,529610.0,181950.0,181930.0,-0.13326094614529788,51.52142459049378,-0.13296549006823116,51.52159973807911
529640.0,181940.0,13.6643,14420,529650.0,529630.0,181950.0,181930.0,-0.1329728410246661,51.521420005009766,-0.13267738389090586,51.52159515185854
529660.0,181940.0,13.7084,14421,529670.0,529650.0,181950.0,181930.0,-0.13268473598023695,51.52141541881854,-0.13238927778979764,51.52159056493074
